date,count
2019-05-15 19,46.91
2019-05-15 20,32.05
2019-05-15 21,25.34
2019-05-15 22,17.51
2019-05-15 23,11.38
2019-05-16 00,6.74
2019-05-16 01,3.56
2019-05-16 02,1.61
2019-05-16 03,2.32
2019-05-16 04,2.00
2019-05-16 05,3.71
2019-05-16 06,11.58
2019-05-16 07,37.08
2019-05-16 08,71.47
2019-05-16 09,54.81
2019-05-16 10,29.88
2019-05-16 11,23.76
2019-05-16 12,26.12
2019-05-16 13,27.92
2019-05-16 14,22.92
2019-05-16 15,26.68
2019-05-16 16,36.52
2019-05-16 17,52.88
2019-05-16 18,60.67
2019-05-16 19,44.27
2019-05-16 20,32.14
2019-05-16 21,25.04
2019-05-16 22,18.61
2019-05-16 23,12.87
2019-05-17 00,7.39
2019-05-17 01,4.99
2019-05-17 02,2.07
2019-05-17 03,2.07
2019-05-17 04,2.56
2019-05-17 05,2.87
2019-05-17 06,10.22
2019-05-17 07,30.28
2019-05-17 08,59.41
2019-05-17 09,53.07
2019-05-17 10,26.20
2019-05-17 11,20.46
2019-05-17 12,26.24
2019-05-17 13,27.21
2019-05-17 14,23.65
2019-05-17 15,26.24
2019-05-17 16,33.74
2019-05-17 17,43.82
2019-05-17 18,45.58
2019-05-17 19,30.86
2019-05-17 20,21.13
2019-05-17 21,12.66
2019-05-17 22,11.99
2019-05-17 23,10.74
2019-05-18 00,9.48
2019-05-18 01,7.14
2019-05-18 02,4.99
2019-05-18 03,3.80
2019-05-18 04,2.35
2019-05-18 05,2.01
2019-05-18 06,2.67
2019-05-18 07,6.09
2019-05-18 08,12.72
2019-05-18 09,20.16
2019-05-18 10,27.34
2019-05-18 11,32.65
2019-05-18 12,36.75
2019-05-18 13,36.60
2019-05-18 14,39.26
2019-05-18 15,39.62
2019-05-18 16,41.62
2019-05-18 17,30.71
2019-05-18 18,29.62
2019-05-18 19,29.61
2019-05-18 20,23.51
2019-05-18 21,18.18
2019-05-18 22,14.84
2019-05-18 23,13.25
2019-05-19 00,12.76
2019-05-19 01,9.14
2019-05-19 02,6.71
2019-05-19 03,4.22
2019-05-19 04,3.06
2019-05-19 05,1.71
2019-05-19 06,2.51
2019-05-19 07,6.01
2019-05-19 08,11.92
2019-05-19 09,18.15
2019-05-19 10,26.99
2019-05-19 11,33.85
2019-05-19 12,36.13
2019-05-19 13,39.76
2019-05-19 14,34.06
2019-05-19 15,36.22
2019-05-19 16,36.80
2019-05-19 17,36.51
2019-05-19 18,34.69
2019-05-19 19,29.08
2019-05-19 20,25.45
2019-05-19 21,18.45
2019-05-19 22,13.95
2019-05-19 23,10.24
2019-05-20 00,7.13
2019-05-20 01,3.84
2019-05-20 02,2.41
2019-05-20 03,1.75
2019-05-20 04,2.39
2019-05-20 05,3.99
2019-05-20 06,10.84
2019-05-20 07,36.07
2019-05-20 08,65.61
2019-05-20 09,51.21
2019-05-20 10,27.95
2019-05-20 11,21.42
2019-05-20 12,26.72
2019-05-20 13,27.27
2019-05-20 14,25.39
2019-05-20 15,27.42
2019-05-20 16,34.16
2019-05-20 17,55.69
2019-05-20 18,63.01
2019-05-20 19,42.33
2019-05-20 20,30.93
2019-05-20 21,21.96
2019-05-20 22,14.81
2019-05-20 23,10.28
2019-05-21 00,6.36
2019-05-21 01,3.87
2019-05-21 02,1.88
2019-05-21 03,1.44
2019-05-21 04,1.96
2019-05-21 05,2.89
2019-05-21 06,13.01
2019-05-21 07,39.65
2019-05-21 08,73.44
2019-05-21 09,54.74
2019-05-21 10,30.68
2019-05-21 11,24.46
2019-05-21 12,29.81
2019-05-21 13,30.41
2019-05-21 14,28.64
2019-05-21 15,28.41
2019-05-21 16,38.66
2019-05-21 17,58.79
2019-05-21 18,66.47
2019-05-21 19,46.59
2019-05-21 20,36.40
2019-05-21 21,27.15
2019-05-21 22,18.20
2019-05-21 23,11.34
2019-05-22 00,6.31
2019-05-22 01,3.64
2019-05-22 02,1.87
2019-05-22 03,1.87
2019-05-22 04,2.55
2019-05-22 05,3.96
2019-05-22 06,13.32
2019-05-22 07,39.46
2019-05-22 08,69.02
2019-05-22 09,56.62
2019-05-22 10,29.69
2019-05-22 11,23.14
2019-05-22 12,28.54
2019-05-22 13,29.85
2019-05-22 14,26.80
2019-05-22 15,28.73
2019-05-22 16,38.16
2019-05-22 17,56.34
2019-05-22 18,64.92
2019-05-22 19,46.80
2019-05-22 20,35.31
2019-05-22 21,27.05
2019-05-22 22,18.39
2019-05-22 23,13.21
2019-05-23 00,7.69
2019-05-23 01,4.94
2019-05-23 02,2.55
2019-05-23 03,2.38
2019-05-23 04,2.27
2019-05-23 05,4.00
2019-05-23 06,12.21
2019-05-23 07,39.07
2019-05-23 08,71.42
2019-05-23 09,57.38
2019-05-23 10,30.19
2019-05-23 11,25.33
2019-05-23 12,29.58
2019-05-23 13,33.16
2019-05-23 14,28.88
2019-05-23 15,28.74
2019-05-23 16,38.64
2019-05-23 17,57.20
2019-05-23 18,64.42
2019-05-23 19,45.98
2019-05-23 20,35.24
2019-05-23 21,29.53
2019-05-23 22,20.00
2019-05-23 23,14.85
2019-05-24 00,9.00
2019-05-24 01,5.39
2019-05-24 02,3.76
2019-05-24 03,3.73
2019-05-24 04,2.85
2019-05-24 05,3.66
2019-05-24 06,10.39
2019-05-24 07,32.45
2019-05-24 08,61.09
2019-05-24 09,53.53
2019-05-24 10,29.89
2019-05-24 11,26.31
2019-05-24 12,32.79
2019-05-24 13,35.75
2019-05-24 14,33.86
2019-05-24 15,32.89
2019-05-24 16,39.88
2019-05-24 17,55.08
2019-05-24 18,51.20
2019-05-24 19,37.38
2019-05-24 20,27.66
2019-05-24 21,14.85
2019-05-24 22,14.72
2019-05-24 23,15.66
2019-05-25 00,13.19
2019-05-25 01,10.28
2019-05-25 02,6.74
2019-05-25 03,4.87
2019-05-25 04,4.27
2019-05-25 05,3.62
2019-05-25 06,3.34
2019-05-25 07,6.38
2019-05-25 08,12.25
2019-05-25 09,20.07
2019-05-25 10,27.65
2019-05-25 11,32.11
2019-05-25 12,37.24
2019-05-25 13,38.34
2019-05-25 14,40.65
2019-05-25 15,41.55
2019-05-25 16,41.15
2019-05-25 17,42.49
2019-05-25 18,41.14
2019-05-25 19,34.73
2019-05-25 20,29.38
2019-05-25 21,22.21
2019-05-25 22,18.95
2019-05-25 23,18.42
2019-05-26 00,14.21
2019-05-26 01,10.36
2019-05-26 02,6.84
2019-05-26 03,5.88
2019-05-26 04,4.14
2019-05-26 05,2.92
2019-05-26 06,2.55
2019-05-26 07,4.99
2019-05-26 08,9.40
2019-05-26 09,17.22
2019-05-26 10,25.87
2019-05-26 11,32.94
2019-05-26 12,37.51
2019-05-26 13,40.99
2019-05-26 14,34.29
2019-05-26 15,33.58
2019-05-26 16,33.28
2019-05-26 17,34.60
2019-05-26 18,32.91
2019-05-26 19,26.39
2019-05-26 20,24.46
2019-05-26 21,17.84
2019-05-26 22,14.20
2019-05-26 23,15.02
2019-05-27 00,11.48
2019-05-27 01,6.89
2019-05-27 02,4.84
2019-05-27 03,3.89
2019-05-27 04,2.81
2019-05-27 05,2.93
2019-05-27 06,2.98
2019-05-27 07,7.39
2019-05-27 08,13.58
2019-05-27 09,18.56
2019-05-27 10,25.95
2019-05-27 11,31.78
2019-05-27 12,38.04
2019-05-27 13,41.28
2019-05-27 14,37.40
2019-05-27 15,40.41
2019-05-27 16,39.49
2019-05-27 17,39.07
2019-05-27 18,37.24
2019-05-27 19,30.29
2019-05-27 20,27.26
2019-05-27 21,20.31
2019-05-27 22,14.58
2019-05-27 23,10.36
2019-05-28 00,6.18
2019-05-28 01,4.09
2019-05-28 02,2.32
2019-05-28 03,2.12
2019-05-28 04,2.65
2019-05-28 05,3.72
2019-05-28 06,10.93
2019-05-28 07,31.36
2019-05-28 08,62.16
2019-05-28 09,50.46
2019-05-28 10,26.91
2019-05-28 11,20.53
2019-05-28 12,23.98
2019-05-28 13,28.85
2019-05-28 14,24.94
2019-05-28 15,24.51
2019-05-28 16,32.74
2019-05-28 17,51.95
2019-05-28 18,60.59
2019-05-28 19,41.74
2019-05-28 20,32.24
2019-05-28 21,24.08
2019-05-28 22,16.08
2019-05-28 23,10.78
2019-05-29 00,6.92
2019-05-29 01,3.00
2019-05-29 02,2.71
2019-05-29 03,2.29
2019-05-29 04,2.26
2019-05-29 05,4.25
2019-05-29 06,12.93
2019-05-29 07,37.08
2019-05-29 08,66.89
2019-05-29 09,52.39
2019-05-29 10,27.58
2019-05-29 11,22.69
2019-05-29 12,28.27
2019-05-29 13,29.55
2019-05-29 14,21.55
2019-05-29 15,16.11
2019-05-29 16,26.01
2019-05-29 17,39.38
2019-05-29 18,46.20
2019-05-29 19,35.55
2019-05-29 20,25.58
2019-05-29 21,20.91
2019-05-29 22,18.92
2019-05-29 23,13.05
2019-05-30 00,8.40
2019-05-30 01,5.22
2019-05-30 02,3.61
2019-05-30 03,2.49
2019-05-30 04,2.25
2019-05-30 05,3.27
2019-05-30 06,11.78
2019-05-30 07,35.09
2019-05-30 08,65.54
2019-05-30 09,53.67
2019-05-30 10,27.22
2019-05-30 11,23.40
2019-05-30 12,27.96
2019-05-30 13,30.35
2019-05-30 14,26.55
2019-05-30 15,29.39
2019-05-30 16,36.61
2019-05-30 17,56.27
2019-05-30 18,60.72
2019-05-30 19,44.35
2019-05-30 20,33.86
2019-05-30 21,28.20
2019-05-30 22,19.91
2019-05-30 23,14.73
2019-05-31 00,4.42
2019-05-31 03,8.06
2019-05-31 04,2.41
2019-05-31 05,3.07
2019-05-31 06,10.54
2019-05-31 07,30.18
2019-05-31 08,58.95
2019-05-31 09,52.64
2019-05-31 10,28.99
2019-05-31 11,26.92
2019-05-31 12,30.79
2019-05-31 13,32.52
2019-05-31 14,30.82
2019-05-31 15,31.87
2019-05-31 16,40.85
2019-05-31 17,54.16
2019-05-31 18,54.49
2019-05-31 19,41.52
2019-05-31 20,34.27
2019-05-31 21,26.66
2019-05-31 22,22.21
2019-05-31 23,19.36
2019-06-01 00,15.29
2019-06-01 01,10.53
2019-06-01 02,6.60
2019-06-01 03,5.42
2019-06-01 04,4.04
2019-06-01 05,3.00
2019-06-01 06,3.68
2019-06-01 07,6.84
2019-06-01 08,14.01
2019-06-01 09,24.27
2019-06-01 10,32.96
2019-06-01 11,38.44
2019-06-01 12,46.74
2019-06-01 13,48.26
2019-06-01 14,48.33
2019-06-01 15,48.11
2019-06-01 16,47.86
2019-06-01 17,48.26
2019-06-01 18,47.31
2019-06-01 19,41.65
2019-06-01 20,29.68
2019-06-01 21,21.15
2019-06-01 22,24.41
2019-06-01 23,28.15
2019-06-02 00,22.22
2019-06-02 01,14.94
2019-06-02 02,9.38
2019-06-02 03,6.78
2019-06-02 04,5.08
2019-06-02 05,3.46
2019-06-02 06,3.11
2019-06-02 07,5.36
2019-06-02 08,10.72
2019-06-02 09,17.73
2019-06-02 10,27.11
2019-06-02 11,34.07
2019-06-02 12,41.72
2019-06-02 13,45.49
2019-06-02 14,46.54
2019-06-02 15,47.02
2019-06-02 16,45.41
2019-06-02 17,41.42
2019-06-02 18,39.91
2019-06-02 19,33.35
2019-06-02 20,25.38
2019-06-02 21,19.39
2019-06-02 22,16.52
2019-06-02 23,13.86
2019-06-03 00,7.25
2019-06-03 01,5.69
2019-06-03 02,2.69
2019-06-03 03,2.07
2019-06-03 04,2.73
2019-06-03 05,4.24
2019-06-03 06,12.00
2019-06-03 07,35.28
2019-06-03 08,65.86
2019-06-03 09,48.28
2019-06-03 10,25.31
2019-06-03 11,21.42
2019-06-03 12,26.02
2019-06-03 13,28.41
2019-06-03 14,26.25
2019-06-03 15,26.25
2019-06-03 16,35.09
2019-06-03 17,56.54
2019-06-03 18,65.59
2019-06-03 19,46.35
2019-06-03 20,31.99
2019-06-03 21,23.29
2019-06-03 22,14.24
2019-06-03 23,10.45
2019-06-04 00,6.46
2019-06-04 01,3.31
2019-06-04 02,1.85
2019-06-04 03,1.74
2019-06-04 04,1.87
2019-06-04 05,3.62
2019-06-04 06,12.45
2019-06-04 07,38.29
2019-06-04 08,69.65
2019-06-04 09,51.47
2019-06-04 10,26.18
2019-06-04 11,21.91
2019-06-04 12,20.76
2019-06-04 13,22.01
2019-06-04 14,20.16
2019-06-04 15,14.45
2019-06-04 16,19.58
2019-06-04 17,38.07
2019-06-04 18,55.76
2019-06-04 19,41.31
2019-06-04 20,30.96
2019-06-04 21,24.32
2019-06-04 22,17.61
2019-06-04 23,10.92
2019-06-05 00,7.24
2019-06-05 01,3.72
2019-06-05 02,1.81
2019-06-05 03,1.54
2019-06-05 04,2.06
2019-06-05 05,3.94
2019-06-05 06,12.24
2019-06-05 07,38.09
2019-06-05 08,71.55
2019-06-05 09,51.53
2019-06-05 10,26.91
2019-06-05 11,23.85
2019-06-05 12,27.26
2019-06-05 13,28.49
2019-06-05 14,25.49
2019-06-05 15,24.69
2019-06-05 16,35.25
2019-06-05 17,55.04
2019-06-05 18,59.35
2019-06-05 19,43.75
2019-06-05 20,31.85
2019-06-05 21,25.08
2019-06-05 22,18.80
2019-06-05 23,13.13
2019-06-06 00,8.02
2019-06-06 01,3.71
2019-06-06 02,3.13
2019-06-06 03,2.54
2019-06-06 04,2.32
2019-06-06 05,3.32
2019-06-06 06,11.96
2019-06-06 07,37.84
2019-06-06 08,69.27
2019-06-06 09,52.34
2019-06-06 10,27.35
2019-06-06 11,18.94
2019-06-06 12,23.95
2019-06-06 13,25.55
2019-06-06 14,25.28
2019-06-06 15,26.22
2019-06-06 16,36.59
2019-06-06 17,54.79
2019-06-06 18,59.55
2019-06-06 19,45.54
2019-06-06 20,33.33
2019-06-06 21,24.92
2019-06-06 22,15.26
2019-06-06 23,9.85
2019-06-07 00,5.06
2019-06-07 01,3.09
2019-06-07 02,2.74
2019-06-07 03,1.81
2019-06-07 04,2.04
2019-06-07 05,3.96
2019-06-07 06,10.84
2019-06-07 07,30.28
2019-06-07 08,48.00
2019-06-07 09,37.28
2019-06-07 10,23.21
2019-06-07 11,14.05
2019-06-07 12,15.62
2019-06-07 13,14.39
2019-06-07 14,15.73
2019-06-07 15,21.32
2019-06-07 16,33.65
2019-06-07 17,48.72
2019-06-07 18,39.45
2019-06-07 19,30.67
2019-06-07 20,24.14
2019-06-07 21,18.62
2019-06-07 22,14.74
2019-06-07 23,12.86
2019-06-08 00,9.93
2019-06-08 01,4.87
2019-06-08 02,2.75
2019-06-08 03,3.71
2019-06-08 04,3.28
2019-06-08 05,2.41
2019-06-08 06,2.46
2019-06-08 07,5.11
2019-06-08 08,10.44
2019-06-08 09,18.08
2019-06-08 10,24.96
2019-06-08 11,28.61
2019-06-08 12,32.84
2019-06-08 13,34.32
2019-06-08 14,34.96
2019-06-08 15,34.52
2019-06-08 16,37.65
2019-06-08 17,39.13
2019-06-08 18,34.86
2019-06-08 19,33.25
2019-06-08 20,26.49
2019-06-08 21,21.72
2019-06-08 22,16.33
2019-06-08 23,15.33
2019-06-09 00,12.76
2019-06-09 01,9.74
2019-06-09 02,6.39
2019-06-09 03,5.00
2019-06-09 04,4.56
2019-06-09 05,2.96
2019-06-09 06,2.68
2019-06-09 07,5.32
2019-06-09 08,11.04
2019-06-09 09,20.14
2019-06-09 10,27.80
2019-06-09 11,35.16
2019-06-09 12,39.51
2019-06-09 13,41.92
2019-06-09 14,42.52
2019-06-09 15,41.46
2019-06-09 16,41.78
2019-06-09 17,38.04
2019-06-09 18,36.75
2019-06-09 19,32.20
2019-06-09 20,25.89
2019-06-09 21,18.78
2019-06-09 22,13.27
2019-06-09 23,10.56
2019-06-10 00,7.14
2019-06-10 01,4.58
2019-06-10 02,2.41
2019-06-10 03,2.00
2019-06-10 04,2.51
2019-06-10 05,2.02
2019-06-10 06,4.38
2019-06-10 07,17.44
2019-06-10 08,32.87
2019-06-10 09,30.02
2019-06-10 10,11.88
2019-06-10 11,8.74
2019-06-10 12,10.46
2019-06-10 13,10.67
2019-06-10 14,6.15
2019-06-10 15,6.14
2019-06-10 16,14.18
2019-06-10 17,31.22
2019-06-10 18,35.60
2019-06-10 19,23.45
2019-06-10 20,11.56
2019-06-10 21,8.65
2019-06-10 22,5.71
2019-06-10 23,3.35
2019-06-11 00,1.73
2019-06-11 01,1.22
2019-06-11 02,0.94
2019-06-11 03,0.86
2019-06-11 04,1.86
2019-06-11 05,2.96
2019-06-11 06,11.05
2019-06-11 07,33.88
2019-06-11 08,61.07
2019-06-11 09,54.76
2019-06-11 10,27.66
2019-06-11 11,22.56
2019-06-11 12,27.53
2019-06-11 13,29.13
2019-06-11 14,24.21
2019-06-11 15,25.02
2019-06-11 16,33.27
2019-06-11 17,51.32
2019-06-11 18,60.06
2019-06-11 19,41.27
2019-06-11 20,27.04
2019-06-11 21,19.51
2019-06-11 22,13.29
2019-06-11 23,10.18
2019-06-12 00,5.53
2019-06-12 01,3.76
2019-06-12 02,1.72
2019-06-12 03,2.14
2019-06-12 04,2.56
2019-06-12 05,3.25
2019-06-12 06,11.69
2019-06-12 07,35.52
2019-06-12 08,66.24
2019-06-12 09,53.88
2019-06-12 10,29.66
2019-06-12 11,21.19
2019-06-12 12,25.79
2019-06-12 13,20.75
2019-06-12 14,15.41
2019-06-12 15,9.32
2019-06-12 16,15.99
2019-06-12 17,32.18
2019-06-12 18,37.22
2019-06-12 19,24.56
2019-06-12 20,18.21
2019-06-12 21,18.68
2019-06-12 22,13.14
2019-06-12 23,9.12
2019-06-13 00,4.96
2019-06-13 01,2.98
2019-06-13 02,1.47
2019-06-13 03,1.96
2019-06-13 04,2.02
2019-06-13 05,3.11
2019-06-13 06,9.22
2019-06-13 07,30.41
2019-06-13 08,58.79
2019-06-13 09,48.95
2019-06-13 10,22.71
2019-06-13 11,12.79
2019-06-13 12,17.20
2019-06-13 13,18.20
2019-06-13 14,12.42
2019-06-13 15,18.07
2019-06-13 16,27.02
2019-06-13 17,43.56
2019-06-13 18,47.92
2019-06-13 19,35.80
2019-06-13 20,24.54
2019-06-13 21,17.68
2019-06-13 22,13.62
2019-06-13 23,10.71
2019-06-14 00,7.21
2019-06-14 01,4.27
2019-06-14 02,2.33
2019-06-14 03,1.99
2019-06-14 04,2.49
2019-06-14 05,3.27
2019-06-14 06,9.73
2019-06-14 07,29.94
2019-06-14 08,56.69
2019-06-14 09,48.15
2019-06-14 10,26.06
2019-06-14 11,20.68
2019-06-14 12,27.86
2019-06-14 13,26.20
2019-06-14 14,27.07
2019-06-14 15,29.45
2019-06-14 16,35.73
2019-06-14 17,49.68
2019-06-14 18,51.22
2019-06-14 19,38.32
2019-06-14 20,29.59
2019-06-14 21,23.68
2019-06-14 22,19.21
2019-06-14 23,15.20
2019-06-15 00,11.42
2019-06-15 01,8.40
2019-06-15 02,5.85
2019-06-15 03,4.65
2019-06-15 04,3.47
2019-06-15 05,3.56
2019-06-15 06,3.33
2019-06-15 07,7.69
2019-06-15 08,13.52
2019-06-15 09,22.31
2019-06-15 10,29.52
2019-06-15 11,32.64
2019-06-15 12,37.26
2019-06-15 13,37.42
2019-06-15 14,38.82
2019-06-15 15,35.78
2019-06-15 16,38.55
2019-06-15 17,40.81
2019-06-15 18,38.69
2019-06-15 19,25.31
2019-06-15 20,20.65
2019-06-15 21,15.59
2019-06-15 22,13.49
2019-06-15 23,13.88
2019-06-16 00,11.29
2019-06-16 01,8.93
2019-06-16 02,6.39
2019-06-16 03,4.19
2019-06-16 04,3.61
2019-06-16 05,3.14
2019-06-16 06,2.32
2019-06-16 07,5.78
2019-06-16 08,9.89
2019-06-16 09,13.22
2019-06-16 10,18.25
2019-06-16 11,23.65
2019-06-16 12,30.65
2019-06-16 13,34.74
2019-06-16 14,38.08
2019-06-16 15,38.89
2019-06-16 16,39.92
2019-06-16 17,37.99
2019-06-16 18,36.54
2019-06-16 19,31.95
2019-06-16 20,25.24
2019-06-16 21,20.20
2019-06-16 22,15.53
2019-06-16 23,11.41
2019-06-17 00,7.41
2019-06-17 01,5.05
2019-06-17 02,2.25
2019-06-17 03,2.24
2019-06-17 04,1.49
2019-06-17 05,5.72
2019-06-17 06,10.88
2019-06-17 07,34.02
2019-06-17 08,64.78
2019-06-17 09,52.42
2019-06-17 10,26.76
2019-06-17 11,24.31
2019-06-17 12,29.56
2019-06-17 13,31.04
2019-06-17 14,26.35
2019-06-17 15,29.08
2019-06-17 16,39.27
2019-06-17 17,57.48
2019-06-17 18,65.31
2019-06-17 19,47.24
2019-06-17 20,34.86
2019-06-17 21,26.85
2019-06-17 22,17.52
2019-06-17 23,11.91
2019-06-18 00,6.95
2019-06-18 01,4.66
2019-06-18 02,2.39
2019-06-18 03,2.19
2019-06-18 04,2.42
2019-06-18 05,3.92
2019-06-18 06,12.22
2019-06-18 07,37.59
2019-06-18 08,71.02
2019-06-18 09,57.11
2019-06-18 10,29.64
2019-06-18 11,23.96
2019-06-18 12,22.98
2019-06-18 13,20.25
2019-06-18 14,15.01
2019-06-18 15,20.58
2019-06-18 16,23.26
2019-06-18 17,31.32
2019-06-18 18,48.68
2019-06-18 19,38.16
2019-06-18 20,29.19
2019-06-18 21,23.18
2019-06-18 22,12.96
2019-06-18 23,9.58
2019-06-19 00,5.41
2019-06-19 01,3.85
2019-06-19 02,2.51
2019-06-19 03,1.13
2019-06-19 04,2.89
2019-06-19 05,4.76
2019-06-19 06,11.71
2019-06-19 07,36.99
2019-06-19 08,67.82
2019-06-19 09,57.96
2019-06-19 10,30.16
2019-06-19 11,21.51
2019-06-19 12,26.09
2019-06-19 13,28.51
2019-06-19 14,23.42
2019-06-19 15,20.71
2019-06-19 16,22.64
2019-06-19 17,45.32
2019-06-19 18,56.68
2019-06-19 19,45.31
2019-06-19 20,26.41
2019-06-19 21,24.04
2019-06-19 22,17.34
2019-06-19 23,11.15
2019-06-20 00,5.27
2019-06-20 01,3.39
2019-06-20 02,1.71
2019-06-20 03,1.73
2019-06-20 04,2.04
2019-06-20 05,3.52
2019-06-20 06,11.79
2019-06-20 07,36.96
2019-06-20 08,68.71
2019-06-20 09,55.76
2019-06-20 10,28.27
2019-06-20 11,27.20
2019-06-20 12,30.01
2019-06-20 13,30.80
2019-06-20 14,26.24
2019-06-20 15,29.88
2019-06-20 16,36.00
2019-06-20 17,50.45
2019-06-20 18,57.62
2019-06-20 19,40.98
2019-06-20 20,31.67
2019-06-20 21,24.09
2019-06-20 22,19.13
2019-06-20 23,13.44
2019-06-21 00,8.40
2019-06-21 01,5.28
2019-06-21 02,2.85
2019-06-21 03,2.42
2019-06-21 04,2.92
2019-06-21 05,4.32
2019-06-21 06,10.41
2019-06-21 07,30.27
2019-06-21 08,59.73
2019-06-21 09,55.33
2019-06-21 10,30.40
2019-06-21 11,27.94
2019-06-21 12,32.96
2019-06-21 13,33.54
2019-06-21 14,31.38
2019-06-21 15,33.69
2019-06-21 16,41.88
2019-06-21 17,53.74
2019-06-21 18,52.20
2019-06-21 19,39.13
2019-06-21 20,29.34
2019-06-21 21,23.87
2019-06-21 22,18.99
2019-06-21 23,16.33
2019-06-22 00,12.62
2019-06-22 01,9.55
2019-06-22 02,6.64
2019-06-22 03,5.40
2019-06-22 04,3.22
2019-06-22 05,3.49
2019-06-22 06,4.00
2019-06-22 07,7.73
2019-06-22 08,15.41
2019-06-22 09,23.60
2019-06-22 10,31.59
2019-06-22 11,37.88
2019-06-22 12,42.79
2019-06-22 13,42.94
2019-06-22 14,43.54
2019-06-22 15,45.71
2019-06-22 16,44.35
2019-06-22 17,42.66
2019-06-22 18,40.80
2019-06-22 19,37.74
2019-06-22 20,31.05
2019-06-22 21,24.59
2019-06-22 22,18.74
2019-06-22 23,15.42
2019-06-23 00,11.14
2019-06-23 01,9.53
2019-06-23 02,7.11
2019-06-23 03,4.87
2019-06-23 04,3.54
2019-06-23 05,2.67
2019-06-23 06,2.35
2019-06-23 07,5.27
2019-06-23 08,11.02
2019-06-23 09,18.38
2019-06-23 10,26.67
2019-06-23 11,33.79
2019-06-23 12,39.35
2019-06-23 13,40.64
2019-06-23 14,40.85
2019-06-23 15,42.78
2019-06-23 16,43.47
2019-06-23 17,42.58
2019-06-23 18,39.35
2019-06-23 19,30.14
2019-06-23 20,25.76
2019-06-23 21,20.96
2019-06-23 22,15.45
2019-06-23 23,11.87
2019-06-24 00,7.04
2019-06-24 01,4.11
2019-06-24 02,2.21
2019-06-24 03,2.60
2019-06-24 04,2.73
2019-06-24 05,3.72
2019-06-24 06,10.72
2019-06-24 07,36.45
2019-06-24 08,66.67
2019-06-24 09,52.98
2019-06-24 10,26.31
2019-06-24 11,23.11
2019-06-24 12,27.28
2019-06-24 13,28.56
2019-06-24 14,23.87
2019-06-24 15,27.21
2019-06-24 16,37.66
2019-06-24 17,57.88
2019-06-24 18,66.25
2019-06-24 19,46.44
2019-06-24 20,32.02
2019-06-24 21,23.36
2019-06-24 22,16.07
2019-06-24 23,10.41
2019-06-25 00,5.72
2019-06-25 01,3.31
2019-06-25 02,1.33
2019-06-25 03,1.00
2019-06-25 04,1.80
2019-06-25 05,2.55
2019-06-25 06,6.86
2019-06-25 07,32.04
2019-06-25 08,64.74
2019-06-25 09,51.24
2019-06-25 10,28.19
2019-06-25 11,23.02
2019-06-25 12,27.85
2019-06-25 13,29.40
2019-06-25 14,27.01
2019-06-25 15,28.82
2019-06-25 16,38.24
2019-06-25 17,57.75
2019-06-25 18,61.33
2019-06-25 19,48.13
2019-06-25 20,34.38
2019-06-25 21,27.75
2019-06-25 22,18.76
2019-06-25 23,11.53
2019-06-26 00,6.32
2019-06-26 01,4.46
2019-06-26 02,2.08
2019-06-26 03,1.56
2019-06-26 04,2.49
2019-06-26 05,3.54
2019-06-26 06,11.60
2019-06-26 07,36.68
2019-06-26 08,65.05
2019-06-26 09,52.19
2019-06-26 10,26.81
2019-06-26 11,22.88
2019-06-26 12,29.34
2019-06-26 13,29.34
2019-06-26 14,26.98
2019-06-26 15,29.07
2019-06-26 16,39.29
2019-06-26 17,53.88
2019-06-26 18,62.59
2019-06-26 19,47.01
2019-06-26 20,32.47
2019-06-26 21,26.02
2019-06-26 22,18.73
2019-06-26 23,12.27
2019-06-27 00,7.18
2019-06-27 01,4.19
2019-06-27 02,2.64
2019-06-27 03,2.06
2019-06-27 04,2.76
2019-06-27 05,3.84
2019-06-27 06,11.51
2019-06-27 07,34.86
2019-06-27 08,66.86
2019-06-27 09,54.86
2019-06-27 10,29.35
2019-06-27 11,26.07
2019-06-27 12,30.35
2019-06-27 13,31.07
2019-06-27 14,28.85
2019-06-27 15,30.98
2019-06-27 16,39.81
2019-06-27 17,55.22
2019-06-27 18,60.21
2019-06-27 19,46.35
2019-06-27 20,35.60
2019-06-27 21,29.98
2019-06-27 22,20.89
2019-06-27 23,15.04
2019-06-28 00,7.84
2019-06-28 01,0.95
2019-06-28 03,2.91
2019-06-28 04,2.94
2019-06-28 05,3.11
2019-06-28 06,9.73
2019-06-28 07,30.59
2019-06-28 08,57.33
2019-06-28 09,51.96
2019-06-28 10,28.00
2019-06-28 11,24.88
2019-06-28 12,31.89
2019-06-28 13,32.16
2019-06-28 14,32.40
2019-06-28 15,34.53
2019-06-28 16,43.19
2019-06-28 17,54.62
2019-06-28 18,54.67
2019-06-28 19,41.04
2019-06-28 20,30.86
2019-06-28 21,26.32
2019-06-28 22,21.22
2019-06-28 23,16.52
2019-06-29 00,12.55
2019-06-29 01,8.68
2019-06-29 02,5.61
2019-06-29 03,3.91
2019-06-29 04,3.22
2019-06-29 05,2.66
2019-06-29 06,3.95
2019-06-29 07,6.93
2019-06-29 08,14.80
2019-06-29 09,23.48
2019-06-29 10,33.46
2019-06-29 11,39.41
2019-06-29 12,43.02
2019-06-29 13,44.05
2019-06-29 14,42.40
2019-06-29 15,42.82
2019-06-29 16,42.89
2019-06-29 17,43.01
