date,count
2020-08-13 08,34.07
2020-08-13 09,34.75
2020-08-13 10,28.21
2020-08-13 11,26.23
2020-08-13 12,30.63
2020-08-13 13,34.67
2020-08-13 14,31.69
2020-08-13 15,33.33
2020-08-13 16,35.73
2020-08-13 17,40.44
2020-08-13 18,50.71
2020-08-13 19,42.39
2020-08-13 20,34.5
2020-08-13 21,27.19
2020-08-13 22,19.51
2020-08-13 23,15.64
2020-08-14 00,2.33
2020-08-14 02,3.13
2020-08-14 03,3.57
2020-08-14 04,1.11
2020-08-14 05,2.5
2020-08-14 06,9.19
2020-08-14 07,23.6
2020-08-14 08,32.31
2020-08-14 09,31.46
2020-08-14 10,26.13
2020-08-14 11,25.75
2020-08-14 12,31.81
2020-08-14 13,34.37
2020-08-14 14,31.6
2020-08-14 15,30.13
2020-08-14 16,33.69
2020-08-14 17,39.3
2020-08-14 18,38.86
2020-08-14 19,38.23
2020-08-14 20,28.2
2020-08-14 21,21.62
2020-08-14 22,18.46
2020-08-14 23,15.46
2020-08-15 00,13.63
2020-08-15 01,9.19
2020-08-15 02,4.88
2020-08-15 03,3.67
2020-08-15 04,2.38
2020-08-15 05,2.15
2020-08-15 06,3.4
2020-08-15 07,7.37
2020-08-15 08,12.54
2020-08-15 09,18.99
2020-08-15 10,27.67
2020-08-15 11,33.48
2020-08-15 12,38.17
2020-08-15 13,42.21
2020-08-15 14,41.61
2020-08-15 15,45.55
2020-08-15 16,45.89
2020-08-15 17,40.67
2020-08-15 18,35.05
2020-08-15 19,21.93
2020-08-15 20,13.73
2020-08-15 21,14.9
2020-08-15 22,14.46
2020-08-15 23,15.82
2020-08-16 00,7.75
2020-08-16 01,11.7
2020-08-16 02,8.42
2020-08-16 03,5.02
2020-08-16 04,2.79
2020-08-16 05,3.04
2020-08-16 06,2.75
2020-08-16 07,5.58
2020-08-16 08,9.76
2020-08-16 09,17.83
2020-08-16 10,27.6
2020-08-16 11,35.8
2020-08-16 12,41.23
2020-08-16 13,43.54
2020-08-16 14,45.31
2020-08-16 15,40.68
2020-08-16 16,39.95
2020-08-16 17,39.15
2020-08-16 18,40.36
2020-08-16 19,36.69
2020-08-16 20,27.32
2020-08-16 21,13.21
2020-08-16 22,12.26
2020-08-16 23,9.38
2020-08-17 00,6.67
2020-08-17 01,4.25
2020-08-17 02,2.33
2020-08-17 03,1.73
2020-08-17 04,1.14
2020-08-17 05,2.46
2020-08-17 06,9.26
2020-08-17 07,26.0
2020-08-17 08,37.05
2020-08-17 09,31.65
2020-08-17 10,26.12
2020-08-17 11,26.68
2020-08-17 12,25.12
2020-08-17 13,27.5
2020-08-17 14,27.88
2020-08-17 15,32.39
2020-08-17 16,33.8
2020-08-17 17,43.38
2020-08-17 18,51.87
2020-08-17 19,45.4
2020-08-17 20,39.65
2020-08-17 21,32.3
2020-08-17 22,21.54
2020-08-17 23,14.88
2020-08-18 00,9.3
2020-08-18 01,4.92
2020-08-18 02,2.98
2020-08-18 03,1.39
2020-08-18 04,1.37
2020-08-18 05,2.37
2020-08-18 06,10.56
2020-08-18 07,28.62
2020-08-18 08,40.4
2020-08-18 09,35.92
2020-08-18 10,28.61
2020-08-18 11,27.45
2020-08-18 12,32.77
2020-08-18 13,34.87
2020-08-18 14,32.74
2020-08-18 15,34.68
2020-08-18 16,41.54
2020-08-18 17,52.12
2020-08-18 18,57.12
2020-08-18 19,49.73
2020-08-18 20,42.2
2020-08-18 21,34.64
2020-08-18 22,27.35
2020-08-18 23,18.48
2020-08-19 00,9.82
2020-08-19 01,4.88
2020-08-19 02,3.18
2020-08-19 03,2.06
2020-08-19 04,1.45
2020-08-19 05,2.45
2020-08-19 06,10.5
2020-08-19 07,27.8
2020-08-19 08,40.35
2020-08-19 09,28.24
2020-08-19 10,14.95
2020-08-19 11,12.43
2020-08-19 12,15.57
2020-08-19 13,18.61
2020-08-19 14,16.49
2020-08-19 15,15.17
2020-08-19 16,16.31
2020-08-19 17,24.51
2020-08-19 18,37.32
2020-08-19 19,33.82
2020-08-19 20,23.27
2020-08-19 21,19.25
2020-08-19 22,19.63
2020-08-19 23,12.57
2020-08-20 00,7.67
2020-08-20 01,3.8
2020-08-20 02,2.02
2020-08-20 03,1.17
2020-08-20 04,1.19
2020-08-20 05,2.52
2020-08-20 06,10.08
2020-08-20 07,28.71
2020-08-20 08,31.24
2020-08-20 09,39.14
2020-08-20 10,28.25
2020-08-20 11,27.82
2020-08-20 12,33.79
2020-08-20 13,34.21
2020-08-20 14,34.89
2020-08-20 15,31.21
2020-08-20 16,49.44
2020-08-20 17,52.1
2020-08-20 18,60.92
2020-08-20 19,53.9
2020-08-20 20,43.24
2020-08-20 21,36.0
2020-08-20 22,28.61
2020-08-20 23,23.07
2020-08-21 00,13.07
2020-08-21 01,7.06
2020-08-21 02,4.4
2020-08-21 03,2.63
2020-08-21 04,1.48
2020-08-21 05,2.6
2020-08-21 06,9.42
2020-08-21 07,25.04
2020-08-21 08,28.98
2020-08-21 09,30.42
2020-08-21 10,27.42
2020-08-21 11,26.88
2020-08-21 12,31.8
2020-08-21 13,32.15
2020-08-21 14,32.69
2020-08-21 15,34.9
2020-08-21 16,40.3
2020-08-21 17,46.5
2020-08-21 18,50.55
2020-08-21 19,45.83
2020-08-21 20,35.74
2020-08-21 21,25.36
2020-08-21 22,21.69
2020-08-21 23,21.48
2020-08-22 00,17.2
2020-08-22 01,10.23
2020-08-22 02,8.57
2020-08-22 03,4.92
2020-08-22 04,2.56
2020-08-22 05,2.35
2020-08-22 06,4.1
2020-08-22 07,8.63
2020-08-22 08,15.33
2020-08-22 09,23.18
2020-08-22 10,32.07
2020-08-22 11,39.57
2020-08-22 12,45.8
2020-08-22 13,49.06
2020-08-22 14,45.18
2020-08-22 15,51.15
2020-08-22 16,50.33
2020-08-22 17,54.65
2020-08-22 18,48.32
2020-08-22 19,43.58
2020-08-22 20,38.55
2020-08-22 21,28.63
2020-08-22 22,21.36
2020-08-22 23,21.2
2020-08-23 00,16.89
2020-08-23 01,11.08
2020-08-23 02,8.75
2020-08-23 03,5.27
2020-08-23 04,3.71
2020-08-23 05,2.49
2020-08-23 06,3.04
2020-08-23 07,6.17
2020-08-23 08,10.82
2020-08-23 09,17.89
2020-08-23 10,24.46
2020-08-23 11,37.98
2020-08-23 12,40.82
2020-08-23 13,46.07
2020-08-23 14,46.21
2020-08-23 15,46.48
2020-08-23 16,47.58
2020-08-23 17,48.68
2020-08-23 18,44.06
2020-08-23 19,39.89
2020-08-23 20,28.06
2020-08-23 21,15.7
2020-08-23 22,17.0
2020-08-23 23,11.9
2020-08-24 00,8.51
2020-08-24 01,4.01
2020-08-24 02,2.8
2020-08-24 03,1.83
2020-08-24 04,1.44
2020-08-24 05,2.46
2020-08-24 06,3.69
2020-08-24 07,28.11
2020-08-24 08,36.12
2020-08-24 09,32.96
2020-08-24 10,27.05
2020-08-24 11,25.5
2020-08-24 12,30.6
2020-08-24 13,34.15
2020-08-24 14,33.08
2020-08-24 15,34.82
2020-08-24 16,37.73
2020-08-24 17,48.26
2020-08-24 18,49.27
2020-08-24 19,36.19
2020-08-24 20,29.83
2020-08-24 21,26.11
2020-08-24 22,18.75
2020-08-24 23,13.54
2020-08-25 00,8.02
2020-08-25 01,4.08
2020-08-25 02,2.05
2020-08-25 03,1.17
2020-08-25 04,0.61
2020-08-25 05,1.24
2020-08-25 06,6.37
2020-08-25 07,15.52
2020-08-25 08,26.08
2020-08-25 09,22.71
2020-08-25 10,20.39
2020-08-25 11,20.02
2020-08-25 12,24.05
2020-08-25 13,27.88
2020-08-25 14,27.55
2020-08-25 15,31.23
2020-08-25 16,40.14
2020-08-25 17,47.29
2020-08-25 18,53.32
2020-08-25 19,37.5
2020-08-25 20,25.11
2020-08-25 21,24.9
2020-08-25 22,19.96
2020-08-25 23,12.93
2020-08-26 00,6.82
2020-08-26 01,3.98
2020-08-26 02,2.05
2020-08-26 03,1.2
2020-08-26 04,1.05
2020-08-26 05,2.08
2020-08-26 06,9.06
2020-08-26 07,26.71
2020-08-26 08,39.06
2020-08-26 09,34.65
2020-08-26 10,28.86
2020-08-26 11,26.44
2020-08-26 12,34.18
2020-08-26 13,36.45
2020-08-26 14,36.35
2020-08-26 15,36.2
2020-08-26 16,46.01
2020-08-26 17,54.43
2020-08-26 18,60.39
2020-08-26 19,52.75
2020-08-26 20,41.85
2020-08-26 21,36.12
2020-08-26 22,27.85
2020-08-26 23,21.7
2020-08-27 00,9.73
2020-08-27 01,8.65
2020-08-27 02,3.26
2020-08-27 03,2.36
2020-08-27 04,1.61
2020-08-27 05,2.3
2020-08-27 06,3.44
2020-08-27 07,30.25
2020-08-27 08,34.92
2020-08-27 09,37.69
2020-08-27 10,29.63
2020-08-27 11,25.82
2020-08-27 12,32.04
2020-08-27 13,33.11
2020-08-27 14,28.81
2020-08-27 15,24.48
2020-08-27 16,22.82
2020-08-27 17,30.43
2020-08-27 18,29.9
2020-08-27 19,16.83
2020-08-27 20,15.81
2020-08-27 21,14.79
2020-08-27 22,11.88
2020-08-27 23,11.18
2020-08-28 00,7.87
2020-08-28 01,3.05
2020-08-28 02,3.24
2020-08-28 03,2.05
2020-08-28 04,1.64
2020-08-28 05,1.94
2020-08-28 06,3.69
2020-08-28 07,20.32
2020-08-28 08,23.33
2020-08-28 09,31.13
2020-08-28 10,23.29
2020-08-28 11,25.32
2020-08-28 12,30.57
2020-08-28 13,32.45
2020-08-28 14,29.68
2020-08-28 15,30.88
2020-08-28 16,36.58
2020-08-28 17,40.87
2020-08-28 18,41.45
2020-08-28 19,37.15
2020-08-28 20,28.94
2020-08-28 21,19.98
2020-08-28 22,7.93
2020-08-28 23,7.13
2020-08-29 00,5.65
2020-08-29 01,4.57
2020-08-29 02,3.71
2020-08-29 03,3.37
2020-08-29 04,1.75
2020-08-29 05,2.2
2020-08-29 06,2.92
2020-08-29 07,6.71
2020-08-29 08,11.76
2020-08-29 09,19.48
2020-08-29 10,25.5
2020-08-29 11,31.68
2020-08-29 12,35.98
2020-08-29 13,37.32
2020-08-29 14,40.87
2020-08-29 15,42.27
2020-08-29 16,40.06
2020-08-29 17,36.92
2020-08-29 18,35.18
2020-08-29 19,30.74
2020-08-29 20,20.52
2020-08-29 21,16.02
2020-08-29 22,14.12
2020-08-29 23,12.19
2020-08-30 00,9.0
2020-08-30 01,9.51
2020-08-30 02,7.17
2020-08-30 03,3.82
2020-08-30 04,2.61
2020-08-30 05,2.11
2020-08-30 06,2.61
2020-08-30 07,5.33
2020-08-30 08,9.77
2020-08-30 09,16.23
2020-08-30 10,25.37
2020-08-30 11,35.74
2020-08-30 12,37.81
2020-08-30 13,44.76
2020-08-30 14,42.86
2020-08-30 15,45.06
2020-08-30 16,39.86
2020-08-30 17,50.0
2020-08-30 18,43.61
2020-08-30 19,38.58
2020-08-30 20,30.49
2020-08-30 21,20.6
2020-08-30 22,17.35
2020-08-30 23,15.52
2020-08-31 00,11.61
2020-08-31 01,8.04
2020-08-31 02,5.05
2020-08-31 03,3.68
2020-08-31 04,1.79
2020-08-31 05,1.75
2020-08-31 06,3.19
2020-08-31 07,7.58
2020-08-31 08,11.98
2020-08-31 09,18.18
2020-08-31 10,27.07
2020-08-31 11,36.69
2020-08-31 12,42.1
2020-08-31 13,45.57
2020-08-31 14,44.85
2020-08-31 15,45.48
2020-08-31 16,48.01
2020-08-31 17,49.7
2020-08-31 18,44.81
2020-08-31 19,42.57
2020-08-31 20,36.15
2020-08-31 21,26.79
2020-08-31 22,22.83
2020-08-31 23,14.74
2020-09-01 00,8.79
2020-09-01 01,4.5
2020-09-01 02,2.76
2020-09-01 03,1.49
2020-09-01 04,1.42
2020-09-01 05,2.54
2020-09-01 06,9.08
2020-09-01 07,16.88
2020-09-01 08,46.6
2020-09-01 09,33.13
2020-09-01 10,26.64
2020-09-01 11,24.77
2020-09-01 12,30.65
2020-09-01 13,33.68
2020-09-01 14,33.15
2020-09-01 15,34.99
2020-09-01 16,42.55
2020-09-01 17,49.08
2020-09-01 18,57.68
2020-09-01 19,48.67
2020-09-01 20,37.12
2020-09-01 21,26.08
2020-09-01 22,18.7
2020-09-01 23,13.64
2020-09-02 00,8.19
2020-09-02 01,3.52
2020-09-02 02,3.76
2020-09-02 03,1.76
2020-09-02 04,1.08
2020-09-02 05,2.3
2020-09-02 06,9.86
2020-09-02 07,30.13
2020-09-02 08,44.35
2020-09-02 09,35.96
2020-09-02 10,27.76
2020-09-02 11,25.86
2020-09-02 12,30.1
2020-09-02 13,32.23
2020-09-02 14,31.87
2020-09-02 15,33.31
2020-09-02 16,39.08
2020-09-02 17,38.21
2020-09-02 18,42.79
2020-09-02 19,40.2
2020-09-02 20,28.55
2020-09-02 21,17.54
2020-09-02 22,14.0
2020-09-02 23,12.55
2020-09-03 00,7.1
2020-09-03 01,3.32
2020-09-03 02,2.44
2020-09-03 03,1.71
2020-09-03 04,1.07
2020-09-03 05,2.27
2020-09-03 06,9.44
2020-09-03 07,27.52
2020-09-03 08,42.43
2020-09-03 09,35.63
2020-09-03 10,25.5
2020-09-03 11,24.3
2020-09-03 12,26.69
2020-09-03 13,29.73
2020-09-03 14,28.38
2020-09-03 15,29.7
2020-09-03 16,37.17
2020-09-03 17,37.46
2020-09-03 18,41.71
2020-09-03 19,37.65
2020-09-03 20,27.3
2020-09-03 21,22.63
2020-09-03 22,18.77
2020-09-03 23,14.83
2020-09-04 00,9.6
2020-09-04 01,5.2
2020-09-04 02,3.26
2020-09-04 03,2.19
2020-09-04 04,1.46
2020-09-04 05,2.71
2020-09-04 06,9.13
2020-09-04 07,25.57
2020-09-04 08,36.65
2020-09-04 09,32.87
2020-09-04 10,26.98
2020-09-04 11,26.4
2020-09-04 12,29.96
2020-09-04 13,32.23
2020-09-04 14,33.92
2020-09-04 15,34.42
2020-09-04 16,44.63
2020-09-04 17,45.88
2020-09-04 18,48.95
2020-09-04 19,43.52
2020-09-04 20,32.52
2020-09-04 21,24.42
2020-09-04 22,20.31
2020-09-04 23,11.64
2020-09-05 00,8.11
2020-09-05 01,7.39
2020-09-05 02,4.93
2020-09-05 03,4.64
2020-09-05 04,2.98
2020-09-05 05,1.89
2020-09-05 06,2.73
2020-09-05 07,8.1
2020-09-05 08,13.9
2020-09-05 09,25.38
2020-09-05 10,32.86
2020-09-05 11,36.67
2020-09-05 12,42.43
2020-09-05 13,52.94
2020-09-05 14,47.87
2020-09-05 15,51.21
2020-09-05 16,51.68
2020-09-05 17,44.77
2020-09-05 18,50.42
2020-09-05 19,44.8
2020-09-05 20,33.83
2020-09-05 21,25.9
2020-09-05 22,22.18
2020-09-05 23,19.44
2020-09-06 00,15.32
2020-09-06 01,10.79
2020-09-06 02,7.51
2020-09-06 03,4.18
2020-09-06 04,2.18
2020-09-06 05,2.21
2020-09-06 06,2.82
2020-09-06 07,5.86
2020-09-06 08,10.74
2020-09-06 09,18.14
2020-09-06 10,29.06
2020-09-06 11,37.68
2020-09-06 12,46.88
2020-09-06 13,51.51
2020-09-06 14,48.88
2020-09-06 15,48.82
2020-09-06 16,47.7
2020-09-06 17,49.04
2020-09-06 18,47.56
2020-09-06 19,40.42
2020-09-06 20,30.56
2020-09-06 21,20.57
2020-09-06 22,17.04
2020-09-06 23,11.2
2020-09-07 00,6.52
2020-09-07 01,4.27
2020-09-07 02,2.45
2020-09-07 03,1.3
2020-09-07 04,1.29
2020-09-07 05,2.51
2020-09-07 06,9.71
2020-09-07 07,30.14
2020-09-07 08,41.8
2020-09-07 09,34.65
2020-09-07 10,25.62
2020-09-07 11,23.93
2020-09-07 12,27.46
2020-09-07 13,30.74
2020-09-07 14,28.12
2020-09-07 15,30.5
2020-09-07 16,37.89
2020-09-07 17,47.54
2020-09-07 18,54.24
2020-09-07 19,44.49
2020-09-07 20,30.77
2020-09-07 21,20.81
2020-09-07 22,15.08
2020-09-07 23,10.36
2020-09-08 00,6.76
2020-09-08 01,4.06
2020-09-08 02,2.64
2020-09-08 03,1.55
2020-09-08 04,1.33
2020-09-08 05,2.58
2020-09-08 06,11.56
2020-09-08 07,34.33
2020-09-08 08,49.19
2020-09-08 09,39.76
2020-09-08 10,26.25
2020-09-08 11,25.33
2020-09-08 12,27.12
2020-09-08 13,30.98
2020-09-08 14,29.7
2020-09-08 15,33.94
2020-09-08 16,41.1
2020-09-08 17,50.86
2020-09-08 18,58.37
2020-09-08 19,49.14
2020-09-08 20,36.11
2020-09-08 21,27.2
2020-09-08 22,20.87
2020-09-08 23,14.86
