date,avg(count)
2020-09-26T15,34.4
2020-09-26T16,25.775
2020-09-26T17,20.375
2020-09-26T18,24.875
2020-09-26T19,35.875
2020-09-26T20,56.275
2020-09-26T21,56.45
2020-09-26T22,20.675
2020-09-26T23,10.925
2020-09-27T00,8.6
2020-09-27T01,15.05
2020-09-27T02,9.275
2020-09-27T03,13.05
2020-09-27T04,6.8
2020-09-27T05,3.9
2020-09-27T06,2.95
2020-09-27T07,3.35
2020-09-27T08,4.95
2020-09-27T09,10.05
2020-09-27T10,17.725
2020-09-27T11,10.55
2020-09-27T12,25.425
2020-09-27T13,13.35
2020-09-27T14,14.225
2020-09-27T15,26.825
2020-09-27T16,23.1
2020-09-27T17,18.35
2020-09-27T18,18.15
2020-09-27T19,22.875
2020-09-27T20,38.825
2020-09-27T21,18.2
2020-09-27T22,14.675
2020-09-27T23,12.8
2020-09-28T00,14.3
2020-09-28T01,7.5
2020-09-28T02,2.925
2020-09-28T03,2.925
2020-09-28T04,1.775
2020-09-28T05,4.375
2020-09-28T06,13.725
2020-09-28T07,68.625
2020-09-28T08,221.125
2020-09-28T09,54.575
2020-09-28T10,179.875
2020-09-28T11,25.625
2020-09-28T12,22.325
2020-09-28T13,13.7
2020-09-28T14,12.325
2020-09-28T15,12
2020-09-28T16,32.575
2020-09-28T17,91.125
2020-09-28T18,124
2020-09-28T19,31.5
2020-09-28T20,164.2
2020-09-28T21,80.975
2020-09-28T22,10.925
2020-09-28T23,24.45
2020-09-29T00,28.475
2020-09-29T01,12.175
2020-09-29T02,4.95
2020-09-29T03,2.875
2020-09-29T04,1.925
2020-09-29T05,6.4
2020-09-29T06,15.9
2020-09-29T07,92.1
2020-09-29T08,287.625
2020-09-29T09,80.4
2020-09-29T10,230.45
2020-09-29T11,32.475
2020-09-29T12,32.075
2020-09-29T13,19.7
2020-09-29T14,30.375
2020-09-29T15,13.975
2020-09-29T16,39.725
2020-09-29T17,105.775
2020-09-29T18,143.475
2020-09-29T19,47.025
2020-09-29T20,185.6
2020-09-29T21,100.925
2020-09-29T22,11.725
2020-09-29T23,30.3
2020-09-30T00,38.975
2020-09-30T01,20.6
2020-09-30T02,7.2
2020-09-30T03,4.4
2020-09-30T04,1.35
2020-09-30T05,7.575
2020-09-30T06,20.55
2020-09-30T07,106.95
2020-09-30T08,281.05
2020-09-30T09,77.625
2020-09-30T10,235.275
2020-09-30T11,32.7
2020-09-30T12,49.35
2020-09-30T13,21.2
2020-09-30T14,20.9
2020-09-30T15,15.15
2020-09-30T16,30.5
2020-09-30T17,96.375
2020-09-30T18,162.8
2020-09-30T19,40.55
2020-09-30T20,212.175
2020-09-30T21,113.05
2020-09-30T22,15.275
2020-09-30T23,27.125
2020-10-01T00,47.725
2020-10-01T01,28.85
2020-10-01T02,10.475
2020-10-01T03,3.725
2020-10-01T04,2.725
2020-10-01T05,5.3
2020-10-01T06,15.275
2020-10-01T07,85.425
2020-10-01T08,218.6
2020-10-01T09,55.2
2020-10-01T10,185.175
2020-10-01T11,15.45
2020-10-01T12,49.95
2020-10-01T13,15.025
2020-10-01T14,18.75
2020-10-01T15,16.45
2020-10-01T16,26.5
2020-10-01T17,104.175
2020-10-01T18,134.275
2020-10-01T19,39.85
2020-10-01T20,177.225
2020-10-01T21,106.05
2020-10-01T22,15.5
2020-10-01T23,26.8
2020-10-02T00,40.025
2020-10-02T01,25.85
2020-10-02T02,12.225
2020-10-02T03,6.025
2020-10-02T04,1.975
2020-10-02T05,4.2
2020-10-02T06,9.5
2020-10-02T07,48.05
2020-10-02T08,152.5
2020-10-02T09,42.425
2020-10-02T10,113.175
2020-10-02T11,9.75
2020-10-02T12,45.7
2020-10-02T13,13.7
2020-10-02T14,26.825
2020-10-02T15,25.25
2020-10-02T16,15.275
2020-10-02T17,90.35
2020-10-02T18,66.825
2020-10-02T19,37
2020-10-02T20,81.675
2020-10-02T21,67.775
2020-10-02T22,9.525
2020-10-02T23,19.85
2020-10-03T00,19.075
2020-10-03T01,12.025
2020-10-03T02,5.225
2020-10-03T03,8.65
2020-10-03T04,4.65
2020-10-03T05,4.175
2020-10-03T06,4.725
2020-10-03T07,13.475
2020-10-03T08,36.5
2020-10-03T09,37.9
2020-10-03T10,34
2020-10-03T11,39.225
2020-10-03T12,36.85
2020-10-03T13,27.025
2020-10-03T14,17.9
2020-10-03T15,37.9
2020-10-03T16,26.525
2020-10-03T17,21.6
2020-10-03T18,22.25
2020-10-03T19,35.8
2020-10-03T20,54.55
2020-10-03T21,49.025
2020-10-03T22,14.725
2020-10-03T23,11.825
2020-10-04T00,10.45
2020-10-04T01,22.9
2020-10-04T02,12.125
2020-10-04T03,18.275
2020-10-04T04,5.95
2020-10-04T05,4.35
2020-10-04T06,3.1
2020-10-04T07,5.475
2020-10-04T08,18
2020-10-04T09,22.875
2020-10-04T10,29.45
2020-10-04T11,29.5
2020-10-04T12,34.4
2020-10-04T13,27.775
2020-10-04T14,20.225
2020-10-04T15,35.7
2020-10-04T16,28.525
2020-10-04T17,53.175
2020-10-04T18,23.975
2020-10-04T19,25.2
2020-10-04T20,43.825
2020-10-04T21,31.075
2020-10-04T22,9.65
2020-10-04T23,19.225
2020-10-05T00,15.7
2020-10-05T01,9.325
2020-10-05T02,4.425
2020-10-05T03,2.15
2020-10-05T04,1.2
2020-10-05T05,4.975
2020-10-05T06,16.95
2020-10-05T07,71.7
2020-10-05T08,206.025
2020-10-05T09,51.175
2020-10-05T10,184.175
2020-10-05T11,26.2
2020-10-05T12,29.35
2020-10-05T13,13.05
2020-10-05T14,16.15
2020-10-05T15,22.225
2020-10-05T16,16.75
2020-10-05T17,63.55
2020-10-05T18,124.95
2020-10-05T19,36.975
2020-10-05T20,131.9
2020-10-05T21,68.45
2020-10-05T22,12.575
2020-10-05T23,21.75
2020-10-06T00,18.975
2020-10-06T01,11.2
2020-10-06T02,4.35
2020-10-06T03,2.475
2020-10-06T04,1.9
2020-10-06T05,5.125
2020-10-06T06,16.2
2020-10-06T07,78.225
2020-10-06T08,281.2
2020-10-06T09,60
2020-10-06T10,219.85
2020-10-06T11,28.525
2020-10-06T12,29.75
2020-10-06T13,13.7
2020-10-06T14,20.375
2020-10-06T15,19.3
2020-10-06T16,32.775
2020-10-06T17,91.175
2020-10-06T18,143.625
2020-10-06T19,40.925
2020-10-06T20,186.075
2020-10-06T21,94.25
2020-10-06T22,16.45
2020-10-06T23,17.95
2020-10-07T00,34.5
2020-10-07T01,16.35
2020-10-07T02,6.5
2020-10-07T03,3.125
2020-10-07T04,1.9
2020-10-07T05,6.2
2020-10-07T06,17.775
2020-10-07T07,96.475
2020-10-07T08,265.55
2020-10-07T09,60.675
2020-10-07T10,211.425
2020-10-07T11,31.675
2020-10-07T12,49.925
2020-10-07T13,19.75
2020-10-07T14,19.1
2020-10-07T15,16.125
2020-10-07T16,27.75
2020-10-07T17,85.05
2020-10-07T18,158.325
2020-10-07T19,37.225
2020-10-07T20,208.025
2020-10-07T21,107.05
2020-10-07T22,14.475
2020-10-07T23,13.275
2020-10-08T00,42.2
2020-10-08T01,23.975
2020-10-08T02,9.25
2020-10-08T03,4.05
2020-10-08T04,2.25
2020-10-08T05,6.025
2020-10-08T06,20.825
2020-10-08T07,97.675
2020-10-08T08,298.65
2020-10-08T09,70.4
2020-10-08T10,222.325
2020-10-08T11,32.025
2020-10-08T12,42.9
2020-10-08T13,15.075
2020-10-08T14,17.85
2020-10-08T15,14.6
2020-10-08T16,31.95
2020-10-08T17,110.325
2020-10-08T18,138.775
2020-10-08T19,44.575
2020-10-08T20,189.45
2020-10-08T21,111.975
2020-10-08T22,16.25
2020-10-08T23,15.825
2020-10-09T00,34.95
2020-10-09T01,26.4
2020-10-09T02,12.175
2020-10-09T03,5.55
2020-10-09T04,2.95
2020-10-09T05,5.9
2020-10-09T06,16.575
2020-10-09T07,58.05
2020-10-09T08,159.55
2020-10-09T09,35.25
2020-10-09T10,124.45
2020-10-09T11,22.85
2020-10-09T12,40.375
2020-10-09T13,15
2020-10-09T14,16.925
2020-10-09T15,15.225
2020-10-09T16,30.225
2020-10-09T17,84.65
2020-10-09T18,76.725
2020-10-09T19,37.325
2020-10-09T20,125.5
2020-10-09T21,91.425
2020-10-09T22,18.225
2020-10-09T23,12.875
2020-10-10T00,15.75
2020-10-10T01,21.25
2020-10-10T02,10.6
2020-10-10T03,7.7
2020-10-10T04,9.525
2020-10-10T05,5.35
2020-10-10T06,4.625
2020-10-10T07,16.05
2020-10-10T08,42.6
2020-10-10T09,33.5
2020-10-10T10,37.85
2020-10-10T11,35.475
2020-10-10T12,35.725
2020-10-10T13,20.125
2020-10-10T14,24.35
2020-10-10T15,43.975
2020-10-10T16,27.825
2020-10-10T17,26.7
2020-10-10T18,24.425
2020-10-10T19,31.075
2020-10-10T20,73.775
2020-10-10T21,73.3
2020-10-10T22,14.15
2020-10-10T23,9.7
2020-10-11T00,9.3
2020-10-11T01,15.75
2020-10-11T02,13.325
2020-10-11T03,11.725
2020-10-11T04,10.5
2020-10-11T05,3.775
2020-10-11T06,3.725
2020-10-11T07,5.15
2020-10-11T08,19.7
2020-10-11T09,31.3
2020-10-11T10,47.175
2020-10-11T11,40.775
2020-10-11T12,33.8
2020-10-11T13,29.05
2020-10-11T14,18.975
2020-10-11T15,22.475
2020-10-11T16,23.6
2020-10-11T17,22.6
2020-10-11T18,22.725
2020-10-11T19,36.3
2020-10-11T20,68.2
2020-10-11T21,29.425
2020-10-11T22,16.1
2020-10-11T23,17.025
2020-10-12T00,18.05
2020-10-12T01,9.775
2020-10-12T02,4.075
2020-10-12T03,2.55
2020-10-12T04,1.85
2020-10-12T05,7.325
2020-10-12T06,20.7
2020-10-12T07,101.25
2020-10-12T08,306.825
2020-10-12T09,75.8
2020-10-12T10,243.1
2020-10-12T11,28.75
2020-10-12T12,40
2020-10-12T13,16.025
2020-10-12T14,21.225
2020-10-12T15,12.75
2020-10-12T16,33.325
2020-10-12T17,103.125
2020-10-12T18,163.3
2020-10-12T19,57.6
2020-10-12T20,202.225
2020-10-12T21,102.975
2020-10-12T22,21.075
2020-10-12T23,20.625
2020-10-13T00,24.775
2020-10-13T01,13.425
2020-10-13T02,4.775
2020-10-13T03,3.4
2020-10-13T04,2.35
2020-10-13T05,5.95
2020-10-13T06,15.025
2020-10-13T07,77.625
2020-10-13T08,228.3
2020-10-13T09,56.075
2020-10-13T10,193.3
2020-10-13T11,36.025
2020-10-13T12,25.475
2020-10-13T13,21.2
2020-10-13T14,15.4
2020-10-13T15,14.5
2020-10-13T16,36.725
2020-10-13T17,84.05
2020-10-13T18,136.3
2020-10-13T19,39.075
2020-10-13T20,171.125
2020-10-13T21,96.95
2020-10-13T22,15.075
2020-10-13T23,19.725
2020-10-14T00,30.725
2020-10-14T01,21.05
2020-10-14T02,7.25
2020-10-14T03,3.05
2020-10-14T04,1.625
2020-10-14T05,7.15
2020-10-14T06,19.125
2020-10-14T07,97.175
2020-10-14T08,227.4
2020-10-14T09,59.925
2020-10-14T10,186.175
2020-10-14T11,24.8
2020-10-14T12,46.15
2020-10-14T13,13.725
2020-10-14T14,18.625
2020-10-14T15,17.425
2020-10-14T16,21.575
2020-10-14T17,89.125
2020-10-14T18,138.35
2020-10-14T19,36.075
2020-10-14T20,205.45
2020-10-14T21,83.175
2020-10-14T22,16.675
2020-10-14T23,14.65
2020-10-15T00,36.9
2020-10-15T01,21.45
2020-10-15T02,13.05
2020-10-15T03,4.5
2020-10-15T04,1.875
2020-10-15T05,8.475
2020-10-15T06,19.625
2020-10-15T07,103.25
2020-10-15T08,286.275
2020-10-15T09,73.75
2020-10-15T10,219.65
2020-10-15T11,26.375
2020-10-15T12,40.775
2020-10-15T13,16.375
2020-10-15T14,16.225
2020-10-15T15,16.125
2020-10-15T16,29.675
2020-10-15T17,106.175
2020-10-15T18,136.2
2020-10-15T19,39.575
2020-10-15T20,190.775
2020-10-15T21,106.3
2020-10-15T22,15.625
2020-10-15T23,14.325
2020-10-16T00,31.925
2020-10-16T01,29.8
2020-10-16T02,11.725
2020-10-16T03,6.7
2020-10-16T04,4
2020-10-16T05,7.1
2020-10-16T06,15.725
2020-10-16T07,83.8
2020-10-16T08,233.95
2020-10-16T09,57.775
2020-10-16T10,174.075
2020-10-16T11,20.075
2020-10-16T12,54.2
2020-10-16T13,16.775
2020-10-16T14,15.275
2020-10-16T15,15.4
2020-10-16T16,31.825
2020-10-16T17,82.15
2020-10-16T18,90.975
2020-10-16T19,47
2020-10-16T20,143.775
2020-10-16T21,88.25
2020-10-16T22,17.25
2020-10-16T23,64.35
2020-10-17T00,80.475
2020-10-17T01,49.975
2020-10-17T02,6.175
2020-10-17T03,3.95
2020-10-17T04,2.85
2020-10-17T05,4.175
2020-10-17T06,7.7
2020-10-17T07,12.15
2020-10-17T08,32.675
2020-10-17T09,30.675
2020-10-17T10,28.175
2020-10-17T11,27.55
2020-10-17T12,43.7
2020-10-17T13,21.375
2020-10-17T14,23.5
2020-10-17T15,46.625
2020-10-17T16,32.65
2020-10-17T17,25.45
2020-10-17T18,27.8
2020-10-17T19,46.5
2020-10-17T20,25.95
2020-10-17T21,147.55
2020-10-17T22,23.925
2020-10-17T23,7.7
2020-10-18T00,6.225
2020-10-18T01,2.75
2020-10-18T02,1.15
2020-10-18T03,1.725
2020-10-18T04,1.35
2020-10-18T05,3.2
2020-10-18T06,5.2
2020-10-18T07,6.725
2020-10-18T08,25.3
2020-10-18T09,30.725
2020-10-18T10,45.75
2020-10-18T11,48.1
2020-10-18T12,45
2020-10-18T13,33.475
2020-10-18T14,33.825
2020-10-18T15,67.1
2020-10-18T16,33.3
2020-10-18T17,31.575
2020-10-18T18,44.95
2020-10-18T19,65.15
2020-10-18T20,30.1
2020-10-18T21,110.55
2020-10-18T22,14.575
2020-10-18T23,10.275
2020-10-19T00,5.25
2020-10-19T01,2.825
2020-10-19T02,1.45
2020-10-19T03,1.8
2020-10-19T04,2.05
2020-10-19T05,7.275
2020-10-19T06,20.5
2020-10-19T07,74.35
2020-10-19T08,257.95
2020-10-19T09,53.925
2020-10-19T10,228.475
2020-10-19T11,30.05
2020-10-19T12,38.375
2020-10-19T13,16.4
2020-10-19T14,17.65
2020-10-19T15,15.65
2020-10-19T16,40.6
2020-10-19T17,77.575
2020-10-19T18,166.825
2020-10-19T19,62.175
2020-10-19T20,133.85
2020-10-19T21,183
2020-10-19T22,28.725
2020-10-19T23,8.625
2020-10-20T00,5.725
2020-10-20T01,2.275
2020-10-20T02,1.725
2020-10-20T03,1.25
2020-10-20T04,1.3
2020-10-20T05,7.05
2020-10-20T06,17.825
2020-10-20T07,58.025
2020-10-20T08,215.5
2020-10-20T09,54.65
2020-10-20T10,184
2020-10-20T11,27.7
2020-10-20T12,31.675
2020-10-20T13,22.025
2020-10-20T14,21.2
2020-10-20T15,16.975
2020-10-20T16,19.95
2020-10-20T17,91.375
2020-10-20T18,131.75
2020-10-20T19,59.95
2020-10-20T20,80.925
2020-10-20T21,140.3
2020-10-20T22,23.35
2020-10-20T23,9.025
2020-10-21T00,5.6
2020-10-21T01,2.05
2020-10-21T02,1.6
2020-10-21T03,1.475
2020-10-21T04,1.375
2020-10-21T05,5
2020-10-21T06,17.125
2020-10-21T07,65.8
2020-10-21T08,223.1
2020-10-21T09,51.375
2020-10-21T10,184.875
2020-10-21T11,36.225
2020-10-21T12,45.225
2020-10-21T13,18.25
2020-10-21T14,15.3
2020-10-21T15,17.375
2020-10-21T16,24.05
2020-10-21T17,94.05
2020-10-21T18,149.875
2020-10-21T19,67.275
2020-10-21T20,70.7
2020-10-21T21,216.375
2020-10-21T22,37.825
2020-10-21T23,11.925
2020-10-22T00,6.05
2020-10-22T01,3.4
2020-10-22T02,2
2020-10-22T03,1.175
2020-10-22T04,1.175
2020-10-22T05,6.275
2020-10-22T06,19.475
2020-10-22T07,67.875
2020-10-22T08,229.325
2020-10-22T09,54.125
2020-10-22T10,190.65
2020-10-22T11,27.775
2020-10-22T12,49.6
2020-10-22T13,22.475
2020-10-22T14,18.1
2020-10-22T15,17.5
2020-10-22T16,23.45
2020-10-22T17,92.025
2020-10-22T18,145.95
2020-10-22T19,65.725
2020-10-22T20,68.225
2020-10-22T21,212.25
2020-10-22T22,43.325
2020-10-22T23,13.425
2020-10-23T00,6.125
2020-10-23T01,3
2020-10-23T02,2.025
2020-10-23T03,1
2020-10-23T04,1.425
2020-10-23T05,7.15
2020-10-23T06,16.2
2020-10-23T07,59
2020-10-23T08,189.475
2020-10-23T09,39.625
2020-10-23T10,139.65
2020-10-23T11,26.15
2020-10-23T12,44.35
2020-10-23T13,15.775
2020-10-23T14,17.875
2020-10-23T15,17.65
2020-10-23T16,31.725
2020-10-23T17,86.9
2020-10-23T18,83.475
2020-10-23T19,99.7
2020-10-23T20,48.45
2020-10-23T21,172.525
2020-10-23T22,41.1
2020-10-23T23,13.9
2020-10-24T00,7.05
2020-10-24T01,3.2
2020-10-24T02,1.975
2020-10-24T03,1.35
2020-10-24T04,1.5
2020-10-24T05,4.875
2020-10-24T06,8.6
2020-10-24T07,10.325
2020-10-24T08,33.3
2020-10-24T09,34.95
2020-10-24T10,30.525
2020-10-24T11,26.05
2020-10-24T12,33.825
2020-10-24T13,25.75
2020-10-24T14,17.925
2020-10-24T15,36.875
2020-10-24T16,18.275
2020-10-24T17,14.95
2020-10-24T18,19.475
2020-10-24T19,34.05
2020-10-24T20,30.05
2020-10-24T21,114.9
2020-10-24T22,29.95
2020-10-24T23,12.45
2020-10-25T00,5.4
2020-10-25T01,3.4
2020-10-25T02,4.775
2020-10-25T03,5
2020-10-25T04,1.225
2020-10-25T05,4.125
2020-10-25T06,5.175
2020-10-25T07,6.075
2020-10-25T08,12.125
2020-10-25T09,14.75
2020-10-25T10,7.725
2020-10-25T11,33.4
2020-10-25T12,32.25
2020-10-25T13,15.9
2020-10-25T14,17.475
2020-10-25T15,26.65
2020-10-25T16,26.1
2020-10-25T17,28.7
2020-10-25T18,44.525
2020-10-25T19,12.075
2020-10-25T20,11.175
2020-10-25T21,49.15
2020-10-25T22,14.75
2020-10-25T23,7.5
2020-10-26T00,4.95
2020-10-26T01,2.525
2020-10-26T02,1.575
2020-10-26T03,0.925
2020-10-26T04,1.475
2020-10-26T05,7.075
2020-10-26T06,19.825
2020-10-26T07,71.75
2020-10-26T08,250.75
2020-10-26T09,56.65
2020-10-26T10,182.9
2020-10-26T11,19.775
2020-10-26T12,29.45
2020-10-26T13,16.8
2020-10-26T14,17.75
2020-10-26T15,16.825
2020-10-26T16,25.175
2020-10-26T17,94.775
2020-10-26T18,123.7
2020-10-26T19,86.9
2020-10-26T20,90.55
2020-10-26T21,151.175
2020-10-26T22,28.85
2020-10-26T23,9.875
2020-10-27T00,6.05
2020-10-27T01,1.65
2020-10-27T02,1.45
2020-10-27T03,1.5
2020-10-27T04,1.375
2020-10-27T05,6.65
2020-10-27T06,18.75
2020-10-27T07,75.375
2020-10-27T08,221.55
2020-10-27T09,44.4
2020-10-27T10,181.375
2020-10-27T11,33.4
2020-10-27T12,32.375
2020-10-27T13,21.15
2020-10-27T14,15.15
2020-10-27T15,18
2020-10-27T16,19.125
2020-10-27T17,80.7
2020-10-27T18,133.925
2020-10-27T19,60.625
2020-10-27T20,72.7
2020-10-27T21,128.525
2020-10-27T22,27.8
2020-10-27T23,12.025
2020-10-28T00,4.625
2020-10-28T01,3.35
2020-10-28T02,1.4
2020-10-28T03,1.15
2020-10-28T04,1.825
2020-10-28T05,5.6
2020-10-28T06,17.975
2020-10-28T07,68.3
2020-10-28T08,205.775
2020-10-28T09,49.725
2020-10-28T10,156.75
2020-10-28T11,28.25
2020-10-28T12,38.9
2020-10-28T13,18.8
2020-10-28T14,14.875
2020-10-28T15,18.6
2020-10-28T16,18.025
2020-10-28T17,83.3
2020-10-28T18,140.15
2020-10-28T19,76.275
2020-10-28T20,90.85
2020-10-28T21,121.45
2020-10-28T22,47.925
2020-10-28T23,13.35
2020-10-29T00,7.525
2020-10-29T01,4.2
2020-10-29T02,1.8
2020-10-29T03,1.2
2020-10-29T04,1.325
2020-10-29T05,8.05
2020-10-29T06,21.175
2020-10-29T07,68.45
2020-10-29T08,205.35
2020-10-29T09,44.525
2020-10-29T10,139.15
2020-10-29T11,21
2020-10-29T12,52.275
2020-10-29T13,22.875
2020-10-29T14,13.65
2020-10-29T15,15.725
2020-10-29T16,31.675
2020-10-29T17,88.5
2020-10-29T18,87.6
2020-10-29T19,113.325
2020-10-29T20,45.875
2020-10-29T21,112.6
2020-10-29T22,86.05
2020-10-29T23,12.55
2020-10-30T00,11.625
2020-10-30T01,5.15
2020-10-30T02,2.45
2020-10-30T03,1.95
2020-10-30T04,1.875
2020-10-30T05,5.775
2020-10-30T06,13.15
2020-10-30T07,44.125
2020-10-30T08,90.25
2020-10-30T09,30.15
2020-10-30T10,71.6
2020-10-30T11,12.9
2020-10-30T12,12.925
2020-10-30T13,13.75
2020-10-30T14,12.725
2020-10-30T15,10.175
2020-10-30T16,21.35
2020-10-30T17,32.75
2020-10-30T18,34.025
2020-10-30T19,33.4
2020-10-30T20,53.3
2020-10-30T21,39.45
2020-10-30T22,15.2
2020-10-30T23,11.625
2020-10-31T00,5.9
2020-10-31T01,3.5
2020-10-31T02,1.975
2020-10-31T03,1.425
2020-10-31T04,1.4
2020-10-31T05,3.9
2020-10-31T06,4.475
2020-10-31T07,7.55
2020-10-31T08,13.075
2020-10-31T09,12.925
2020-10-31T10,13.25
2020-10-31T11,11.95
2020-10-31T12,12.775
2020-10-31T13,10.025
2020-10-31T14,9.525
2020-10-31T15,9.575
2020-10-31T16,10.075
2020-10-31T17,14.175
2020-10-31T18,11.6
2020-10-31T19,13.05
2020-10-31T20,11.875
2020-10-31T21,18.9
2020-10-31T22,11.5
2020-10-31T23,7.625
2020-11-01T00,4.8
2020-11-01T01,3.375
2020-11-01T02,2.025
2020-11-01T03,1.525
2020-11-01T04,0.85
2020-11-01T05,2.2
2020-11-01T06,2.75
2020-11-01T07,3.8
2020-11-01T08,6.35
2020-11-01T09,6.1
2020-11-01T10,12.6
2020-11-01T11,10.725
2020-11-01T12,11.825
2020-11-01T13,7.6
2020-11-01T14,9.6
2020-11-01T15,11.875
2020-11-01T16,14.275
2020-11-01T17,8.05
2020-11-01T18,18.975
2020-11-01T19,12.25
2020-11-01T20,10.5
2020-11-01T21,12.1
2020-11-01T22,8.525
2020-11-01T23,7.75
2020-11-02T00,5.325
2020-11-02T01,2.525
2020-11-02T02,1.175
2020-11-02T03,1.075
2020-11-02T04,1.275
2020-11-02T05,4.9
2020-11-02T06,17.85
2020-11-02T07,74.2
2020-11-02T08,133.975
2020-11-02T09,50
2020-11-02T10,98.325
2020-11-02T11,20.075
2020-11-02T12,18.55
2020-11-02T13,10.125
2020-11-02T14,22.1
2020-11-02T15,7.95
2020-11-02T16,20.3
2020-11-02T17,64.05
2020-11-02T18,56.55
2020-11-02T19,36.6
2020-11-02T20,81.4
2020-11-02T21,55.675
2020-11-02T22,16.225
2020-11-02T23,11.65
2020-11-03T00,4.175
2020-11-03T01,2.175
2020-11-03T02,1.7
2020-11-03T03,1.075
2020-11-03T04,1.725
2020-11-03T05,5.625
2020-11-03T06,16.7
2020-11-03T07,89.45
2020-11-03T08,155.45
2020-11-03T09,75.55
2020-11-03T10,100.25
2020-11-03T11,20.9
2020-11-03T12,19.825
2020-11-03T13,17.65
2020-11-03T14,17
2020-11-03T15,17.725
2020-11-03T16,31.375
2020-11-03T17,58.875
2020-11-03T18,55.35
2020-11-03T19,46.9
2020-11-03T20,86.35
2020-11-03T21,60.8
2020-11-03T22,22.75
2020-11-03T23,10.45
2020-11-04T00,5.8
2020-11-04T01,2.525
2020-11-04T02,1.25
2020-11-04T03,1.25
2020-11-04T04,1.275
2020-11-04T05,6.025
2020-11-04T06,16.775
2020-11-04T07,80.1
2020-11-04T08,136.275
2020-11-04T09,51.2
2020-11-04T10,95.25
2020-11-04T11,14.875
2020-11-04T12,29.125
2020-11-04T13,18.15
2020-11-04T14,21.65
2020-11-04T15,14.975
2020-11-04T16,20.9
2020-11-04T17,52.5
2020-11-04T18,48.2
2020-11-04T19,32.5
2020-11-04T20,86.1
2020-11-04T21,55.45
2020-11-04T22,23.825
2020-11-04T23,9.025
2020-11-05T00,6.475
2020-11-05T01,3.375
2020-11-05T02,1.65
2020-11-05T03,0.775
2020-11-05T04,1.5
2020-11-05T05,5.55
2020-11-05T06,16.975
2020-11-05T07,86.125
2020-11-05T08,146.725
2020-11-05T09,63.1
2020-11-05T10,98.425
2020-11-05T11,18.2
2020-11-05T12,26.675
2020-11-05T13,10.6
2020-11-05T14,15.575
2020-11-05T15,13.15
2020-11-05T16,30.725
2020-11-05T17,52
2020-11-05T18,40.425
2020-11-05T19,32.05
2020-11-05T20,86.825
2020-11-05T21,59.775
2020-11-05T22,24.125
2020-11-05T23,12.1
2020-11-06T00,5.925
2020-11-06T01,3.1
2020-11-06T02,1.85
2020-11-06T03,1.5
2020-11-06T04,1.15
2020-11-06T05,5.375
2020-11-06T06,15.275
2020-11-06T07,72.825
2020-11-06T08,134.8
2020-11-06T09,55.075
2020-11-06T10,84.65
2020-11-06T11,14.025
2020-11-06T12,24.3
2020-11-06T13,13.875
2020-11-06T14,18.125
2020-11-06T15,13.3
2020-11-06T16,35.725
2020-11-06T17,45.825
2020-11-06T18,23.7
2020-11-06T19,44.05
2020-11-06T20,67.2
2020-11-06T21,50.975
2020-11-06T22,23.55
2020-11-06T23,11.675
2020-11-07T00,4.15
2020-11-07T01,2.625
2020-11-07T02,2.15
2020-11-07T03,1.9
2020-11-07T04,1.95
2020-11-07T05,3.225
2020-11-07T06,4.775
2020-11-07T07,10.35
2020-11-07T08,18.225
2020-11-07T09,12.825
2020-11-07T10,18.225
2020-11-07T11,15.2
2020-11-07T12,20.15
2020-11-07T13,13
2020-11-07T14,11.175
2020-11-07T15,19.325
2020-11-07T16,16.375
2020-11-07T17,17.325
2020-11-07T18,30.2
2020-11-07T19,18.275
2020-11-07T20,23.2
2020-11-07T21,19.15
2020-11-07T22,19.025
2020-11-07T23,8.175
2020-11-08T00,2.925
2020-11-08T01,3.125
2020-11-08T02,2.35
2020-11-08T03,1.225
2020-11-08T04,1.05
2020-11-08T05,2.075
2020-11-08T06,2.775
2020-11-08T07,5.125
2020-11-08T08,11.9
2020-11-08T09,11.1
2020-11-08T10,18.6
2020-11-08T11,21.325
2020-11-08T12,18.025
2020-11-08T13,16.55
2020-11-08T14,12.975
2020-11-08T15,16.075
2020-11-08T16,12.9
2020-11-08T17,11.975
2020-11-08T18,24.1
2020-11-08T19,17.5
2020-11-08T20,15
2020-11-08T21,14.15
2020-11-08T22,18.15
2020-11-08T23,6.475
2020-11-09T00,2.7
2020-11-09T01,1.825
2020-11-09T02,1.125
2020-11-09T03,0.95
2020-11-09T04,1.125
2020-11-09T05,6.025
2020-11-09T06,18.575
2020-11-09T07,78.5
2020-11-09T08,166.675
2020-11-09T09,70.975
2020-11-09T10,102.7
2020-11-09T11,15.5
2020-11-09T12,21.5
2020-11-09T13,15.35
2020-11-09T14,15.6
2020-11-09T15,12.95
2020-11-09T16,29.7
2020-11-09T17,57.525
2020-11-09T18,43.925
2020-11-09T19,39
2020-11-09T20,93.6
2020-11-09T21,60.45
2020-11-09T22,28.8
2020-11-09T23,11.825
2020-11-10T00,3.325
2020-11-10T01,2.2
2020-11-10T02,1.925
2020-11-10T03,1.25
2020-11-10T04,1.475
2020-11-10T05,4.925
2020-11-10T06,15.875
2020-11-10T07,60.75
2020-11-10T08,130.25
2020-11-10T09,41.4
2020-11-10T10,89.325
2020-11-10T11,15.55
2020-11-10T12,20.475
2020-11-10T13,16.275
2020-11-10T14,16.075
